GeoFips,GeoName,LineCode,Description,2016,2017,2018,2019,2020
96999,Southwest (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,"74,067 E","77,271 E","81,201 E",81778,"75,721 E"
96999,Southwest (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",(D),(D),(D),96664,(D)
96999,Southwest (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),11975,13543,(D),(D)
96999,Southwest (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D)
96999,Southwest (Nonmetropolitan Portion) *,1500,      Educational services,21641,(D),(D),(D),22070
96999,Southwest (Nonmetropolitan Portion) *,1600,      Health care and social assistance,236754,(D),(D),(D),231999
96999,Southwest (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",(D),31086,(D),31394,(D)
96999,Southwest (Nonmetropolitan Portion) *,1800,      Accommodation and food services,(D),(D),189927,193698,(D)
96999,Southwest (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),"144,329 E",152696,157646,"145,685 E","137,532 E"
96999,Southwest (Nonmetropolitan Portion) *,2000,    Government and government enterprises,504552,500674,497632,502772,492465
96999,Southwest (Nonmetropolitan Portion) *,2001,      Federal civilian,42132,41989,42108,42849,45239
96999,Southwest (Nonmetropolitan Portion) *,2002,      Military,24770,24538,24645,25078,25042
96999,Southwest (Nonmetropolitan Portion) *,2010,      State and local,437650,434147,430879,434845,422184
96999,Southwest (Nonmetropolitan Portion) *,2011,        State government,98350,96410,(D),(D),(D)
96999,Southwest (Nonmetropolitan Portion) *,2012,        Local government,339300,337737,"327,745 E","329,751 E","320,310 E"
97998,Rocky Mountain (Metropolitan Portion),,Employment by place of work,,,,,
97998,Rocky Mountain (Metropolitan Portion),10,Total employment (number of jobs),6048174,6218894,6413117,6507847,6335860
97998,Rocky Mountain (Metropolitan Portion),,By type,,,,,
97998,Rocky Mountain (Metropolitan Portion),20,  Wage and salary employment,4603647,4723387,4857518,4987396,4840849
97998,Rocky Mountain (Metropolitan Portion),40,  Proprietors employment,1444527,1495507,1555599,1520451,1495011
97998,Rocky Mountain (Metropolitan Portion),50,    Farm proprietors employment,38776,39070,38833,38544,38567
97998,Rocky Mountain (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,1405751,1456437,1516766,1481907,1456444
97998,Rocky Mountain (Metropolitan Portion),,By industry,,,,,
97998,Rocky Mountain (Metropolitan Portion),70,  Farm employment,56026,59745,57225,57470,57241
97998,Rocky Mountain (Metropolitan Portion),80,  Nonfarm employment,5992148,6159149,6355892,6450377,6278619
97998,Rocky Mountain (Metropolitan Portion),90,    Private nonfarm employment,5209518,5361816,5548048,5623334,5460031
97998,Rocky Mountain (Metropolitan Portion),100,"      Forestry, fishing, and related activities",16401,(D),(D),(D),(D)
97998,Rocky Mountain (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction","62,629 E","60,172 E","54,356 E","50,545 E",(D)
97998,Rocky Mountain (Metropolitan Portion),300,      Utilities,"13,210 E","12,537 E","12,459 E",12878,13125
97998,Rocky Mountain (Metropolitan Portion),400,      Construction,"383,114 E",402106,"425,234 E","438,397 E","442,414 E"
97998,Rocky Mountain (Metropolitan Portion),500,      Manufacturing,"340,838 E","345,769 E","355,378 E",360931,355308
97998,Rocky Mountain (Metropolitan Portion),600,      Wholesale trade,"199,862 E",203042,"205,968 E","209,192 E",208577
97998,Rocky Mountain (Metropolitan Portion),700,      Retail trade,601492,614240,"618,325 E",612803,598217
97998,Rocky Mountain (Metropolitan Portion),800,      Transportation and warehousing,"199,618 E","222,992 E",245902,269169,269919
97998,Rocky Mountain (Metropolitan Portion),900,      Information,"134,026 E","136,889 E",141832,"141,613 E",138017
97998,Rocky Mountain (Metropolitan Portion),1000,      Finance and insurance,"366,165 E","369,537 E",390974,381829,"392,183 E"
97998,Rocky Mountain (Metropolitan Portion),1100,      Real estate and rental and leasing,"330,495 E","344,174 E",356575,342867,"342,684 E"
97998,Rocky Mountain (Metropolitan Portion),1200,"      Professional, scientific, and technical services","498,605 E","520,568 E",555128,570289,"569,762 E"
97998,Rocky Mountain (Metropolitan Portion),1300,      Management of companies and enterprises,"79,233 E","77,011 E",85805,"85,283 E","86,732 E"
97998,Rocky Mountain (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"359,356 E","364,647 E",372381,"375,654 E","358,913 E"
97998,Rocky Mountain (Metropolitan Portion),1500,      Educational services,"142,310 E",150597,156255,165472,158260
97998,Rocky Mountain (Metropolitan Portion),1600,      Health care and social assistance,"580,562 E","590,072 E",609117,625531,619847
97998,Rocky Mountain (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","140,732 E","149,534 E",156188,157199,127062
97998,Rocky Mountain (Metropolitan Portion),1800,      Accommodation and food services,"423,543 E","437,645 E",450241,461131,"386,617 E"
97998,Rocky Mountain (Metropolitan Portion),1900,      Other services (except government and government enterprises),312154,"316,266 E",331819,"334,912 E",313738
97998,Rocky Mountain (Metropolitan Portion),2000,    Government and government enterprises,782630,797333,807844,827043,818588
97998,Rocky Mountain (Metropolitan Portion),2001,      Federal civilian,100578,100361,100031,101505,105446
97998,Rocky Mountain (Metropolitan Portion),2002,      Military,76607,78476,79227,81286,82663
97998,Rocky Mountain (Metropolitan Portion),2010,      State and local,605445,618496,628586,644252,630479
97998,Rocky Mountain (Metropolitan Portion),2011,        State government,"211,354 E",217738,221554,229322,"212,383 E"
97998,Rocky Mountain (Metropolitan Portion),2012,        Local government,"392,333 E",400758,407032,414930,"380,881 E"
97999,Rocky Mountain (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
97999,Rocky Mountain (Nonmetropolitan Portion) *,10,Total employment (number of jobs),1594341,1618157,1643776,1647375,1587776
97999,Rocky Mountain (Nonmetropolitan Portion) *,,By type,,,,,
97999,Rocky Mountain (Nonmetropolitan Portion) *,20,  Wage and salary employment,1103779,1120669,1135966,1155547,1105707
97999,Rocky Mountain (Nonmetropolitan Portion) *,40,  Proprietors employment,490562,497488,507810,491828,482069
97999,Rocky Mountain (Nonmetropolitan Portion) *,50,    Farm proprietors employment,68862,69045,68703,68379,68455
97999,Rocky Mountain (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,421700,428443,439107,423449,413614
97999,Rocky Mountain (Nonmetropolitan Portion) *,,By industry,,,,,
97999,Rocky Mountain (Nonmetropolitan Portion) *,70,  Farm employment,96556,101337,97541,98209,97473
97999,Rocky Mountain (Nonmetropolitan Portion) *,80,  Nonfarm employment,1497785,1516820,1546235,1549166,1490303
97999,Rocky Mountain (Nonmetropolitan Portion) *,90,    Private nonfarm employment,1241551,1259509,1288274,1288803,1235852
97999,Rocky Mountain (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",24226,24590,(D),(D),(D)
97999,Rocky Mountain (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),"42,152 E","40,050 E",(D)
97999,Rocky Mountain (Nonmetropolitan Portion) *,300,      Utilities,(D),(D),(D),9752,(D)
97999,Rocky Mountain (Nonmetropolitan Portion) *,400,      Construction,"111,406 E",115315,"119,612 E","122,619 E","120,938 E"
97999,Rocky Mountain (Nonmetropolitan Portion) *,500,      Manufacturing,"59,582 E","61,843 E","62,676 E",65040,64037
97999,Rocky Mountain (Nonmetropolitan Portion) *,600,      Wholesale trade,(D),32431,(D),(D),31408
97999,Rocky Mountain (Nonmetropolitan Portion) *,700,      Retail trade,162349,163184,"162,289 E",161223,159954
97999,Rocky Mountain (Nonmetropolitan Portion) *,800,      Transportation and warehousing,(D),(D),43884,44921,42616
97999,Rocky Mountain (Nonmetropolitan Portion) *,900,      Information,(D),"15,650 E",16676,"14,860 E",15494
97999,Rocky Mountain (Nonmetropolitan Portion) *,1000,      Finance and insurance,"53,883 E","54,522 E",59395,57482,"56,258 E"
97999,Rocky Mountain (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,"93,952 E","97,986 E",104858,100636,"95,920 E"
97999,Rocky Mountain (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services","70,948 E",(D),81421,82030,"78,133 E"
97999,Rocky Mountain (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),(D),7800,(D),(D)
97999,Rocky Mountain (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,(D),(D),58856,(D),(D)
97999,Rocky Mountain (Nonmetropolitan Portion) *,1500,      Educational services,(D),24224,24514,26019,24798
97999,Rocky Mountain (Nonmetropolitan Portion) *,1600,      Health care and social assistance,(D),(D),129606,131386,130370
97999,Rocky Mountain (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation","48,306 E","49,948 E",55140,55122,46672
97999,Rocky Mountain (Nonmetropolitan Portion) *,1800,      Accommodation and food services,"140,521 E","145,703 E",156442,159036,"130,307 E"
97999,Rocky Mountain (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),82899,"80,929 E",86168,"83,624 E",81176
97999,Rocky Mountain (Nonmetropolitan Portion) *,2000,    Government and government enterprises,256234,257311,257961,260363,254451
97999,Rocky Mountain (Nonmetropolitan Portion) *,2001,      Federal civilian,23409,23114,22914,23082,23883
97999,Rocky Mountain (Nonmetropolitan Portion) *,2002,      Military,12797,12887,12724,12892,12911
97999,Rocky Mountain (Nonmetropolitan Portion) *,2010,      State and local,220028,221310,222323,224389,217657
97999,Rocky Mountain (Nonmetropolitan Portion) *,2011,        State government,(D),55794,56525,56490,(D)
97999,Rocky Mountain (Nonmetropolitan Portion) *,2012,        Local government,"153,999 E",165516,165798,167899,"151,304 E"
98998,Far West (Metropolitan Portion),,Employment by place of work,,,,,
98998,Far West (Metropolitan Portion),10,Total employment (number of jobs),31503661,32099263,32839676,33074442,31036413
98998,Far West (Metropolitan Portion),,By type,,,,,
98998,Far West (Metropolitan Portion),20,  Wage and salary employment,24257455,24710181,25234312,25678565,23866160
98998,Far West (Metropolitan Portion),40,  Proprietors employment,7246206,7389082,7605364,7395877,7170253
98998,Far West (Metropolitan Portion),50,    Farm proprietors employment,95241,94408,93354,93679,93339
98998,Far West (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,7150965,7294674,7512010,7302198,7076914
98998,Far West (Metropolitan Portion),,By industry,,,,,
98998,Far West (Metropolitan Portion),70,  Farm employment,324596,323386,330579,333669,324263
98998,Far West (Metropolitan Portion),80,  Nonfarm employment,31179065,31775877,32509097,32740773,30712150
98998,Far West (Metropolitan Portion),90,    Private nonfarm employment,27317379,27868600,28597123,28796145,26888726
98998,Far West (Metropolitan Portion),100,"      Forestry, fishing, and related activities",292922,(D),(D),(D),289809
98998,Far West (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction","78,963 E","67,810 E","55,110 E","49,385 E","43,764 E"
98998,Far West (Metropolitan Portion),300,      Utilities,79172,76264,75030,75803,77799
98998,Far West (Metropolitan Portion),400,      Construction,1569853,1625969,1712111,1745038,1697351
98998,Far West (Metropolitan Portion),500,      Manufacturing,1923075,1927265,1946166,1948417,"1,849,797 E"
98998,Far West (Metropolitan Portion),600,      Wholesale trade,"1,055,685 E","1,055,497 E","1,040,825 E",1051232,"957,265 E"
98998,Far West (Metropolitan Portion),700,      Retail trade,"2,922,645 E","2,966,423 E","2,956,822 E","2,908,763 E","2,725,325 E"
98998,Far West (Metropolitan Portion),800,      Transportation and warehousing,1273322,1422148,"1,473,511 E",1639030,1641224
98998,Far West (Metropolitan Portion),900,      Information,813359,"815,607 E","833,910 E","848,293 E",828893
98998,Far West (Metropolitan Portion),1000,      Finance and insurance,"1,425,480 E","1,417,937 E","1,474,453 E","1,422,223 E",1425305
98998,Far West (Metropolitan Portion),1100,      Real estate and rental and leasing,"1,561,107 E","1,603,570 E","1,643,477 E","1,574,594 E",1534809
98998,Far West (Metropolitan Portion),1200,"      Professional, scientific, and technical services","2,544,663 E","2,595,292 E","2,691,942 E","2,717,413 E","2,684,381 E"
98998,Far West (Metropolitan Portion),1300,      Management of companies and enterprises,"391,215 E","389,691 E",427510,429088,410085
98998,Far West (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,1985993,1995822,"2,029,966 E","2,043,789 E","1,906,261 E"
98998,Far West (Metropolitan Portion),1500,      Educational services,"693,065 E","708,434 E","713,918 E","745,414 E","684,766 E"
98998,Far West (Metropolitan Portion),1600,      Health care and social assistance,"3,448,805 E","3,543,316 E","3,627,256 E","3,733,104 E","3,666,791 E"
98998,Far West (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",851547,878704,"908,286 E","902,190 E","664,950 E"
98998,Far West (Metropolitan Portion),1800,      Accommodation and food services,2552186,2627374,"2,674,471 E","2,717,303 E","2,047,768 E"
98998,Far West (Metropolitan Portion),1900,      Other services (except government and government enterprises),1822597,"1,818,637 E","1,905,223 E","1,881,853 E",1690928
98998,Far West (Metropolitan Portion),2000,    Government and government enterprises,3861686,3907277,3911974,3944628,3823424
98998,Far West (Metropolitan Portion),2001,      Federal civilian,392416,393857,392213,396537,413351
98998,Far West (Metropolitan Portion),2002,      Military,387941,382770,351754,347592,352329
98998,Far West (Metropolitan Portion),2010,      State and local,3081329,3130650,3168007,3200499,3057744
98998,Far West (Metropolitan Portion),2011,        State government,"768,631 E","778,797 E","790,449 E","813,352 E","788,679 E"
98998,Far West (Metropolitan Portion),2012,        Local government,"2,251,659 E","2,290,792 E","2,316,365 E","2,358,861 E","2,201,717 E"
98999,Far West (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
