id,GeoName,Description,2016,2017,2018,2019,2020
20,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,25199,27582,26151,28813,27505
21,Washington (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",7153,7468,7700,7441,6045
22,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,25887,26633,26781,26788,22218
23,Washington (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),19414,19369,20190,20283,18560
24,Washington (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,4838,4865,4812,4883,5328
25,Washington (Nonmetropolitan Portion) *,Government and government enterprises Military,10953,11597,9684,9905,9829
26,Washington (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,15927,16181,16462,16677,16303
27,Washington (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,48819,49888,50741,51416,48378
1,West Virginia (Metropolitan Portion),Wage and salary employment,502105,501545,510818,505411,474517
2,West Virginia (Metropolitan Portion),Proprietors employment Farm proprietors employment,9188,9301,9216,9020,8978
3,West Virginia (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,95044,95596,95961,90403,90190
4,West Virginia (Metropolitan Portion),Farm employment,9808,9930,9838,9630,9588
6,West Virginia (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",14271,13552,12544,11878,9863
7,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,2934,3023,3005,3007,3005
8,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,29484,30717,37957,32511,28523
9,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,33164,32952,33464,33456,31947
10,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,17089,16680,16418,16226,15498
11,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,71033,70477,68495,65745,62811
12,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,16597,17247,18228,18816,17427
13,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,8598,7806,7727,7431,6741
14,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,19604,19483,20143,19452,19761
15,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,19132,19132,19187,18273,18024
16,West Virginia (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",28371,29318,30558,29764,28901
17,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,5804,5789,6285,6291,6974
18,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,32353,32857,33867,33780,31675
20,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,89827,90552,91196,91798,91559
21,West Virginia (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",10938,11154,11471,11396,9390
22,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,50197,50407,50052,50376,41085
23,West Virginia (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),30616,29743,30328,30172,28167
24,West Virginia (Metropolitan Portion),Government and government enterprises Federal civilian,16876,17000,16761,17136,18125
25,West Virginia (Metropolitan Portion),Government and government enterprises Military,5841,5725,5479,5429,5510
26,West Virginia (Metropolitan Portion),Government and government enterprises State and local State government,39354,38896,38916,38694,38754
27,West Virginia (Metropolitan Portion),Government and government enterprises State and local Local government,43624,42635,42137,42073,39583
1,West Virginia (Nonmetropolitan Portion) *,Wage and salary employment,219517,218718,220099,219245,204568
2,West Virginia (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,12316,12470,12354,12089,12028
3,West Virginia (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,52047,51397,49077,45135,45129
4,West Virginia (Nonmetropolitan Portion) *,Farm employment,13271,13448,13311,13026,12964
6,West Virginia (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",19246,18896,17134,15696,13160
7,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,2524,2433,2471,2414,2186
8,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,14089,14259,15652,14305,13773
9,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,16055,16485,16148,15966,14890
10,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,5982,5935,5885,5817,5385
11,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,34059,33374,32563,31409,30260
12,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,8502,8706,9141,9194,8624
13,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,2628,2532,2380,2247,2104
14,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,6202,6110,6154,5802,5752
15,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,6428,6588,6717,6516,6251
16,West Virginia (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",9726,9785,10168,9882,9864
17,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Management of companies and enterprises,1409,1405,1530,1563,1487
18,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,10476,10978,11337,11576,10860
20,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,35217,35149,35026,34898,35406
21,West Virginia (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",3315,3406,3377,3475,2931
22,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,20406,20562,20562,20770,17485
23,West Virginia (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),15390,14618,14392,14189,14327
24,West Virginia (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,6729,6852,6824,6976,7391
25,West Virginia (Nonmetropolitan Portion) *,Government and government enterprises Military,3150,3081,2972,2940,2963
26,West Virginia (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,12605,12179,12139,12048,12074
27,West Virginia (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,28562,27389,27675,27783,25039
1,Wisconsin (Metropolitan Portion),Wage and salary employment,2344726,2363727,2389339,2401504,2272373
2,Wisconsin (Metropolitan Portion),Proprietors employment Farm proprietors employment,25432,24978,24987,25028,24819
3,Wisconsin (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,446915,450902,460543,451730,436760
4,Wisconsin (Metropolitan Portion),Farm employment,35702,34827,36286,36360,35222
5,Wisconsin (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Forestry, fishing, and related activities",7374,7280,7485,7284,7388
7,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,7684,7391,7098,6878,6583
8,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,129269,132661,137575,138438,136907
9,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,353427,354739,360016,366588,348673
10,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,110727,113189,115367,112400,108797
11,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,286625,286839,283313,275792,265722
12,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,92496,97422,102627,109315,107610
13,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,48771,48543,48019,47476,44983
14,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,153229,153582,155656,153154,153619
15,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,100574,103117,105052,101555,99178
16,Wisconsin (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",146108,148928,153271,155098,153679
17,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,66059,65455,65467,63384,61702
18,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,151680,151570,153545,151336,138214
19,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,62685,63163,62227,64185,60736
20,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,342305,346514,350907,355646,347711
21,Wisconsin (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",58406,60535,62870,63094,47421
22,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,192257,196523,196771,197775,159706
23,Wisconsin (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),144113,144272,148194,148481,134562
24,Wisconsin (Metropolitan Portion),Government and government enterprises Federal civilian,21870,21892,21944,22093,23114
25,Wisconsin (Metropolitan Portion),Government and government enterprises Military,11884,11876,11522,11555,11635
26,Wisconsin (Metropolitan Portion),Government and government enterprises State and local State government,93625,91795,91024,95270,92457
27,Wisconsin (Metropolitan Portion),Government and government enterprises State and local Local government,194158,187796,188949,190796,176604
1,Wisconsin (Nonmetropolitan Portion) *,Wage and salary employment,635625,637100,642599,642998,607454
2,Wisconsin (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,35125,34479,34492,34548,34256
